"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
34,"Federal-gov",400943,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,44,"United-States","<=50K"
21,"Private",67244,"HS-grad",9,"Never-married","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
21,"?",132053,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,35,"United-States","<=50K"
24,"Private",153133,"12th",8,"Never-married","Machine-op-inspct","Own-child","Black","Male",0,0,40,"United-States","<=50K"
30,"Private",23778,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",4416,0,40,"United-States","<=50K"
23,"Local-gov",57711,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"Germany","<=50K"
36,"Private",295706,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",3674,0,42,"United-States","<=50K"
31,"Federal-gov",165949,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
26,"Private",142152,"11th",7,"Never-married","Transport-moving","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
23,"Private",189203,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
22,"Private",152328,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Private",180278,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
20,"?",184271,"Assoc-acdm",12,"Never-married","?","Own-child","White","Female",594,0,20,"United-States","<=50K"
29,"Federal-gov",66893,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",47039,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
27,"Private",216479,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",211345,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"Nicaragua","<=50K"
24,"Local-gov",134181,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
21,"Private",220857,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
31,"Private",25610,"Preschool",1,"Never-married","Handlers-cleaners","Not-in-family","Amer-Indian-Eskimo","Male",0,0,25,"United-States","<=50K"
23,"Private",283969,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"Mexico","<=50K"
37,"Private",144005,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
28,"Private",173858,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Asian-Pac-Islander","Male",0,0,35,"China","<=50K"
28,"Private",132326,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",239577,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,52,"United-States","<=50K"
29,"Private",180271,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"Private",60726,"Masters",14,"Never-married","Exec-managerial","Not-in-family","Black","Male",6849,0,50,"United-States","<=50K"
39,"Private",191103,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,54,"United-States","<=50K"
27,"Private",171133,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,38,"United-States","<=50K"
22,"Private",23940,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
20,"Private",403965,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,35,"United-States","<=50K"
33,"Private",177083,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"Canada","<=50K"
28,"Local-gov",134771,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,55,"United-States","<=50K"
34,"Private",162544,"7th-8th",4,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,30,"United-States","<=50K"
27,"Self-emp-not-inc",216178,"Bachelors",13,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"United-States","<=50K"
24,"Private",219140,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",360401,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,1719,48,"United-States","<=50K"
25,"Private",182332,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
23,"Private",127876,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
20,"Private",316702,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"Private",203178,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
24,"Private",70261,"Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
32,"Private",287229,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
22,"Private",202153,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K"
32,"Private",78283,"12th",8,"Never-married","Transport-moving","Unmarried","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
24,"Private",174845,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",180475,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",172941,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","Black","Male",0,0,20,"United-States","<=50K"
39,"Federal-gov",450770,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
22,"?",204935,"HS-grad",9,"Never-married","?","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"Private",408988,"Some-college",10,"Never-married","Sales","Own-child","White","Female",594,0,24,"United-States","<=50K"
20,"?",125905,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,30,"United-States","<=50K"
21,"Private",172047,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,20,"United-States","<=50K"
24,"Local-gov",117023,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
29,"Private",257992,"Assoc-voc",11,"Never-married","Sales","Own-child","Black","Male",0,0,23,"United-States","<=50K"
24,"Private",100961,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",199224,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","<=50K"
37,"Private",94706,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Amer-Indian-Eskimo","Male",27828,0,40,"United-States",">50K"
29,"Private",166220,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,50,"United-States","<=50K"
23,"State-gov",186634,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,16,"United-States","<=50K"
28,"Private",106672,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,2,"United-States","<=50K"
21,"?",197583,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",226296,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"?",152328,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"Private",184806,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,58,"United-States","<=50K"
39,"Private",127573,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",72443,"HS-grad",9,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"Self-emp-not-inc",370498,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",140513,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,25,"United-States","<=50K"
24,"Private",289909,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",284078,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",2354,0,40,"United-States","<=50K"
30,"Federal-gov",42900,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",71009,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
22,"Private",240229,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
29,"Private",217290,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"State-gov",62428,"Some-college",10,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,15,"United-States","<=50K"
21,"Private",77572,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Asian-Pac-Islander","Female",0,0,34,"South","<=50K"
21,"Private",114292,"11th",7,"Never-married","Other-service","Unmarried","White","Male",0,0,40,"United-States","<=50K"
27,"Private",312939,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
29,"Private",298696,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",157617,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"?","<=50K"
34,"Private",209900,"10th",6,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"?",228649,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,30,"United-States","<=50K"
26,"Private",160307,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,2001,40,"United-States","<=50K"
25,"Private",173212,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",86646,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",4865,0,48,"United-States","<=50K"
25,"Private",108683,"Some-college",10,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,50,"United-States","<=50K"
34,"Private",97614,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Private",486194,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"Guatemala","<=50K"
21,"Private",112225,"Some-college",10,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Male",0,0,15,"United-States","<=50K"
39,"Local-gov",52401,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
32,"Self-emp-not-inc",198613,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"?",">50K"
23,"Local-gov",238384,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
26,"Local-gov",391074,"10th",6,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States","<=50K"
28,"Private",78529,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
30,"Private",41210,"Assoc-voc",11,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
25,"State-gov",150083,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
24,"Private",103277,"Assoc-voc",11,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
34,"Private",24361,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",10520,0,40,"United-States",">50K"
40,"Private",21755,"Some-college",10,"Never-married","Craft-repair","Other-relative","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K"
20,"Private",190290,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,45,"Canada","<=50K"
21,"Local-gov",300812,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",64520,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"State-gov",28738,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",4101,0,40,"United-States","<=50K"
28,"Self-emp-not-inc",132686,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
33,"Self-emp-inc",196963,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
31,"State-gov",46492,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
38,"Local-gov",274245,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",144778,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Private",114591,"Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States",">50K"
30,"Private",134639,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",8614,0,45,"United-States",">50K"
25,"Private",199545,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
31,"Private",208785,"11th",7,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
37,"Private",71592,"HS-grad",9,"Never-married","Other-service","Other-relative","Asian-Pac-Islander","Female",0,0,17,"United-States","<=50K"
35,"Private",114765,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States",">50K"
23,"?",211968,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,23,"Iran","<=50K"
40,"State-gov",105936,"Prof-school",15,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
22,"State-gov",199266,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,17,"United-States","<=50K"
27,"?",60726,"Bachelors",13,"Never-married","?","Not-in-family","Black","Male",0,0,45,"United-States","<=50K"
28,"Private",278552,"Assoc-voc",11,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States",">50K"
24,"Private",320615,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,2205,40,"United-States","<=50K"
30,"Private",159442,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"Ireland","<=50K"
