"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source"
6729,"Arctic Village Airport","Arctic Village","United States","ARC","PARC",68.1147,-145.578995,2092,"-9","A","America/Anchorage","airport","OurAirports"
6740,"Araracuara Airport","Araracuara","Colombia","ACR","SKAC",-0.5833,-72.4083,1250,"-5","U","America/Bogota","airport","OurAirports"
6743,"Hami Airport","Hami","China","HMI","ZWHM",42.8414,93.669197,2703,"8","U","Asia/Shanghai","airport","OurAirports"
6746,"Sahand Airport","Maragheh","Iran","ACP","OITM",37.347999572753906,46.12789916992188,4396,"3.5","E","Asia/Tehran","airport","OurAirports"
6748,"Ilam Airport","Ilam","Iran","IIL","OICI",33.58660125732422,46.40480041503906,4404,"3.5","E","Asia/Tehran","airport","OurAirports"
6751,"Tocache Airport","Tocache","Peru","\N","SPCH",-8.1829996109,-76.51699829100001,1500,"-5","U","America/Lima","airport","OurAirports"
6753,"Mardin Airport","Mardin","Turkey","MQM","LTCR",37.223300933800004,40.6316986084,1729,"3","E","Europe/Istanbul","airport","OurAirports"
6754,"Sugraly Airport","Zarafshan","Uzbekistan","AFS","UTSN",41.61389923095703,64.23320007324219,1396,"5","U","Asia/Samarkand","airport","OurAirports"
6756,"Leon Airport","Leon","Spain","LEN","LELN",42.5890007019043,-5.65556001663208,3006,"1","E","Europe/Madrid","airport","OurAirports"
6757,"Burgos Airport","Burgos","Spain","RGS","LEBG",42.357601,-3.6207599999999998,2945,"1","E","Europe/Madrid","airport","OurAirports"
6759,"Shahrekord Airport","Shahre Kord","Iran","CQD","OIFS",32.2971992493,50.8422012329,6723,"3.5","E","Asia/Tehran","airport","OurAirports"
6760,"Kangra Airport","Kangra","India","DHM","VIGG",32.16510009765625,76.26339721679688,2525,"5.5","N","Asia/Calcutta","airport","OurAirports"
6761,"Nanded Airport","Nanded","India","NDC","VAND",19.1833000183,77.31670379639998,1250,"5.5","N","Asia/Calcutta","airport","OurAirports"
6762,"Shimla Airport","Shimla","India","SLV","VISM",31.0818,77.068001,5072,"5.5","N","Asia/Calcutta","airport","OurAirports"
6768,"Geneina Airport","Geneina","Sudan","EGN","HSGN",13.48169994354248,22.467199325561523,2650,"3","U","Africa/Khartoum","airport","OurAirports"
6773,"Buffalo Spring","Samburu South","Kenya","UAS","HKSB",0.530583,37.534195000000004,3295,"3","U","Africa/Nairobi","airport","OurAirports"
6779,"Katima Mulilo Airport","Mpacha","Namibia","MPA","FYKM",-17.634399,24.176701,3144,"1","S","Africa/Windhoek","airport","OurAirports"
6780,"Anadolu Airport","Eskissehir","Turkey","AOE","LTBY",39.809898,30.5194,2588,"3","E","Europe/Istanbul","airport","OurAirports"
6782,"MuÅŸ Airport","Mus","Turkey","MSR","LTCK",38.74779891967773,41.66120147705078,4157,"3","E","Europe/Istanbul","airport","OurAirports"
6790,"Hamadan Airport","Hamadan","Iran","HDM","OIHH",34.86920166015625,48.5525016784668,5755,"3.5","E","Asia/Tehran","airport","OurAirports"
6793,"Orange Airport","Orange","Australia","OAG","YORG",-33.3816986084,149.132995605,3115,"10","U","Australia/Sydney","airport","OurAirports"
6795,"Choibalsan Airport","Choibalsan","Mongolia","COQ","ZMCD",48.13570022583008,114.64600372314452,2457,"8","U","Asia/Ulaanbaatar","airport","OurAirports"
6797,"Hohenems-Dornbirn Airport","Hohenems","Austria","HOH","LOIH",47.3849983215,9.699999809269999,1352,"1","E","Europe/Vienna","airport","OurAirports"
6799,"Krems Airport","Krems","Austria","\N","LOAG",48.446389,15.634167000000001,1017,"1","E","Europe/Vienna","airport","OurAirports"
6805,"Goulburn Airport","Goulburn","Australia","GUL","YGLB",-34.81029891967773,149.7259979248047,2141,"10","O","Australia/Sydney","airport","OurAirports"
6808,"Mudgee Airport","Mudgee","Australia","DGE","YMDG",-32.5625,149.61099243200002,1545,"10","O","Australia/Sydney","airport","OurAirports"
6816,"Raron Airport","Raron","Switzerland","\N","LSTA",46.3036003112793,7.8233299255371085,2029,"1","E","Europe/Zurich","airport","OurAirports"
6823,"Amlikon Glider Airport","Amlikon","Switzerland","\N","LSPA",47.57419967651367,9.047499656677246,1371,"1","E","Europe/Zurich","airport","OurAirports"
6824,"Lommis Airfield","Lommis","Switzerland","\N","LSZT",47.524399,9.003060000000001,1539,"1","E","Europe/Zurich","airport","OurAirports"
6826,"Burnet Municipal Kate Craddock Field","Bamburi","Kenya","\N","KBMQ",30.73889923095703,-98.23860168457031,1284,"-6","U","America/Chicago","airport","OurAirports"
6832,"Kirkuk Air Base","Kirkuk","Iraq","KIK","ORKK",35.46950149536133,44.348899841308594,1061,"3","N","Asia/Baghdad","airport","OurAirports"
6837,"Ford Airport","Iron Mountain","United States","IMT","KIMT",45.8184013367,-88.11450195309999,1182,"-6","A","America/Chicago","airport","OurAirports"
6838,"Marquette Airport","Marquette","United States","\N","KMQT",46.53390121459961,-87.5614013671875,1424,"-5","A","America/New_York","airport","OurAirports"
6841,"HÃ¶xter-Holzminden Airport","Hoexter Holzminden","Germany","\N","EDVI",51.80666732788086,9.37833309173584,1263,"1","E","Europe/Berlin","airport","OurAirports"
6849,"Grand Marais Cook County Airport","Grand Marais","United States","GRM","KCKC",47.838298797600004,-90.3828964233,1799,"-6","U","America/Chicago","airport","OurAirports"
6853,"Wausau Downtown Airport","Wausau","United States","AUW","KAUW",44.9262008667,-89.62660217290001,1201,"-6","U","America/Chicago","airport","OurAirports"
6866,"Spray View Airport","Spray View","Zimbabwe","\N","FVSV",-17.91699981689453,25.816999435424805,3210,"2","U","Africa/Harare","airport","OurAirports"
6867,"ReykjahlÃ­Ã° Airport","Myvatn","Iceland","MVA","BIRL",65.65579986572266,-16.918100357055664,1030,"0","N","Atlantic/Reykjavik","airport","OurAirports"
6877,"North Las Vegas Airport","Las Vegas","United States","VGT","KVGT",36.21070098877,-115.19400024414,2205,"-8","U","America/Los_Angeles","airport","OurAirports"
6880,"Montrose Regional Airport","Montrose CO","United States","MTJ","KMTJ",38.5097999573,-107.89399719200001,5759,"-7","A","America/Denver","airport","OurAirports"
6881,"Riverton Regional Airport","Riverton WY","United States","RIW","KRIW",43.064201355,-108.459999084,5525,"-7","A","America/Denver","airport","OurAirports"
6883,"Eastern Oregon Regional At Pendleton Airport","Pendleton","United States","PDT","KPDT",45.695098877,-118.84100341799999,1497,"-8","A","America/Los_Angeles","airport","OurAirports"
6894,"Zell Am See Airport","Zell am See","Austria","\N","LOWZ",47.292221999999995,12.7875,2470,"1","E","Europe/Vienna","airport","OurAirports"
6907,"Ternopil International Airport","Ternopol","Ukraine","\N","UKLT",49.5242,25.7001,1072,"2","E","Europe/Kiev","airport","OurAirports"
6916,"Pangborn Memorial Airport","Wenatchee","United States","EAT","KEAT",47.3988990784,-120.20700073200001,1249,"-8","A","America/Los_Angeles","airport","OurAirports"
6924,"Ust-Kut Airport","Ust-Kut","Russia","UKX","UITT",56.8567008972168,105.7300033569336,2188,"8","N","Asia/Irkutsk","airport","OurAirports"
6927,"Triengen Airport","Triengen","Switzerland","\N","LSPN",47.22669982910156,8.078060150146483,1594,"1","E","Europe/Zurich","airport","OurAirports"
6928,"Lausanne-BlÃ©cherette Airport","Lausanne","Switzerland","QLS","LSGL",46.54529953,6.616670131679999,2041,"1","E","Europe/Zurich","airport","OurAirports"
6929,"Speck-Fehraltorf Airport","Fehraltorf","Switzerland","\N","LSZK",47.37639999389648,8.757499694824219,1748,"1","E","Europe/Zurich","airport","OurAirports"
6931,"Neuchatel Airport","Neuchatel","Switzerland","QNC","LSGN",46.957500457799995,6.86471986771,1427,"1","E","Europe/Zurich","airport","OurAirports"
6935,"Irkutsk Northwest Airport","Irkutsk","Russia","\N","UIIR",52.36830139160156,104.18299865722656,1470,"8","N","Asia/Irkutsk","airport","OurAirports"
6939,"Belaya Air Base","Sredniiy","Russia","\N","UIIB",52.915000915527344,103.5749969482422,1503,"8","N","Asia/Irkutsk","airport","OurAirports"
6943,"Gu-Lian Airport","Mohe County","China","OHE","ZYMH",52.912777777799995,122.43,1836,"8","U","Asia/Shanghai","airport","OurAirports"
6946,"Altay Air Base","Altay","China","AAT","ZWAT",47.7498855591,88.0858078003,2460,"8","U","Asia/Shanghai","airport","OurAirports"
6950,"Kyaukhtu South Airport","Kyauktu","Burma","\N","VYXG",21.406700134277344,94.13030242919922,1345,"6.5","U","Asia/Rangoon","airport","OurAirports"
6954,"Manzhouli Xijiao Airport","Manzhouli","China","NZH","ZBMZ",49.566666999999995,117.33,2231,"8","U","Asia/Shanghai","airport","OurAirports"
6955,"Wuhai Airport","Wuhai","China","WUA","ZBUH",39.7934,106.7993,3650,"8","U","Asia/Shanghai","airport","OurAirports"
6957,"Brainerd Lakes Regional Airport","Brainerd","United States","BRD","KBRD",46.39830017,-94.13809967,1232,"-6","U","America/Chicago","airport","OurAirports"
6958,"Greenbrier Valley Airport","Lewisburg","United States","LWB","KLWB",37.8582992554,-80.3994979858,2302,"-5","U","America/New_York","airport","OurAirports"
6962,"Branson Airport","Branson","United States","BKG","KBBG",36.532082,-93.200544,1302,"-6","A","America/Chicago","airport","OurAirports"
6984,"Biel-Kappelen Airport","Biel","Switzerland","\N","LSZP",47.08919906616211,7.289999961853027,1437,"1","E","Europe/Zurich","airport","OurAirports"
6985,"Nelspruit Airport","Nelspruit","South Africa","NLP","FANS",-25.5,30.9137992859,2875,"2","U","Africa/Johannesburg","airport","OurAirports"
6991,"Ramechhap Airport","Ramechhap","Nepal","RHP","VNRC",27.393999099731445,86.0614013671875,1555,"5.75","U","Asia/Katmandu","airport","OurAirports"
6997,"Palmar Airport","Santa Lucia","Peru","\N","SLPA",-18.97166633605957,-62.97533416748047,1342,"-4","U","America/La_Paz","airport","OurAirports"
6998,"Logan-Cache Airport","Logan","United States","LGU","KLGU",41.7911987305,-111.851997375,4457,"-7","A","America/Denver","airport","OurAirports"
6999,"Brigham City Regional Airport","Brigham City","United States","BMC","KBMC",41.552399,-112.061996,4229,"-7","A","America/Denver","airport","OurAirports"
7000,"Malad City Airport","Malad City","United States","\N","KMLD",42.16659927368164,-112.2969970703125,4503,"-7","A","America/Denver","airport","OurAirports"
7001,"Aspen-Pitkin Co/Sardy Field","Aspen","United States","ASE","KASE",39.22320175,-106.8690033,7820,"-7","A","America/Denver","airport","OurAirports"
7009,"Kerrville Municipal Louis Schreiner Field","Kerrville","United States","ERV","KERV",29.9766998291,-99.08570098879999,1617,"-6","A","America/Chicago","airport","OurAirports"
7010,"Birrfeld Airport","Birrfeld","Switzerland","\N","LSZF",47.4436,8.23361,1300,"1","E","Europe/Zurich","airport","OurAirports"
7013,"Great Bend Municipal Airport","Great Bend","United States","GBD","KGBD",38.3442993164,-98.85919952389999,1887,"-6","A","America/Chicago","airport","OurAirports"
7014,"Hays Regional Airport","Hays","United States","HYS","KHYS",38.84220123,-99.27320099,1999,"-6","A","America/Chicago","airport","OurAirports"
7016,"Ely Municipal Airport","Ely","United States","LYU","KELO",47.82450104,-91.83070374,1456,"-6","A","America/Chicago","airport","OurAirports"
7017,"Grand Rapids Itasca Co-Gordon Newstrom field","Grand Rapids MN","United States","GPZ","KGPZ",47.21110153,-93.50980377,1355,"-6","A","America/Chicago","airport","OurAirports"
7018,"Thief River Falls Regional Airport","Thief River Falls","United States","TVF","KTVF",48.06570053,-96.18499756,1119,"-6","A","America/Chicago","airport","OurAirports"
7019,"Eagle River Union Airport","Eagle River","United States","EGV","KEGV",45.9323005676,-89.26830291750002,1642,"-6","A","America/Chicago","airport","OurAirports"
7020,"Lakeland-Noble F. Lee Memorial field","Minocqua - Woodruff","United States","ARV","KARV",45.92789841,-89.73090363,1629,"-6","A","America/Chicago","airport","OurAirports"
7025,"Catalina Airport","Catalina Island","United States","AVX","KAVX",33.4049,-118.416,1602,"-8","A","America/Los_Angeles","airport","OurAirports"
7026,"Mojave Airport","Mojave","United States","MHV","KMHV",35.05939865,-118.15200039999999,2801,"-8","A","America/Los_Angeles","airport","OurAirports"
7035,"Hutchinson Municipal Airport","Hutchinson","United States","HUT","KHUT",38.0654983521,-97.86060333250002,1543,"-6","A","America/Chicago","airport","OurAirports"
7036,"Bagram Air Base","Kabul","Afghanistan","OAI","OAIX",34.946098327600005,69.26499938959999,4895,"4.5","U","Asia/Kabul","airport","OurAirports"
7037,"Prince Sultan Air Base","Al Kharj","Saudi Arabia","AKH","OEPS",24.062700271606445,47.58050155639648,1651,"3","N","Asia/Riyadh","airport","OurAirports"
7051,"Gunnison Crested Butte Regional Airport","Gunnison","United States","GUC","KGUC",38.53390121,-106.9329987,7680,"-7","A","America/Denver","airport","OurAirports"
7059,"Chautauqua County-Jamestown Airport","Jamestown","United States","JHW","KJHW",42.15340042,-79.25800323,1723,"-5","A","America/New_York","airport","OurAirports"
7062,"Shenandoah Valley Regional Airport","Weyers Cave","United States","SHD","KSHD",38.2638015747,-78.8964004517,1201,"-5","A","America/New_York","airport","OurAirports"
7063,"Devils Lake Regional Airport","Devils Lake","United States","DVL","KDVL",48.11420059,-98.90879822,1456,"-6","A","America/Chicago","airport","OurAirports"
7064,"Dickinson Theodore Roosevelt Regional Airport","Dickinson","United States","DIK","KDIK",46.7974014282,-102.80200195299999,2592,"-7","A","America/Denver","airport","OurAirports"
7065,"Sidney - Richland Regional Airport","Sidney","United States","SDY","KSDY",47.706902,-104.193001,1985,"-7","A","America/Denver","airport","OurAirports"
7066,"Chadron Municipal Airport","Chadron","United States","CDR","KCDR",42.837600708000004,-103.095001221,3297,"-7","A","America/Denver","airport","OurAirports"
7067,"Alliance Municipal Airport","Alliance","United States","AIA","KAIA",42.0531997681,-102.804000854,3931,"-7","A","America/Denver","airport","OurAirports"
7068,"Mc Cook Ben Nelson Regional Airport","McCook","United States","MCK","KMCK",40.20629883,-100.59200290000001,2583,"-6","A","America/Chicago","airport","OurAirports"
7070,"Dawson Community Airport","Glendive","United States","GDV","KGDV",47.13869858,-104.8069992,2458,"-7","A","America/Denver","airport","OurAirports"
7071,"L M Clayton Airport","Wolf Point","United States","OLF","KOLF",48.0945014954,-105.57499694799999,1986,"-7","A","America/Denver","airport","OurAirports"
7072,"Yellowstone Airport","West Yellowstone","United States","WYS","KWYS",44.68840027,-111.11799620000001,6649,"-7","A","America/Denver","airport","OurAirports"
7073,"San Luis Valley Regional Bergman Field","Alamosa","United States","ALS","KALS",37.434898,-105.866997,7539,"-7","A","America/Denver","airport","OurAirports"
7074,"Canyonlands Field","Moab","United States","CNY","KCNY",38.75500107,-109.7549973,4557,"-7","A","America/Denver","airport","OurAirports"
7075,"Ely Airport Yelland Field","Ely","United States","ELY","KELY",39.29970169,-114.84200290000001,6259,"-8","A","America/Los_Angeles","airport","OurAirports"
7076,"Vernal Regional Airport","Vernal","United States","VEL","KVEL",40.4408989,-109.5100021,5278,"-7","A","America/Denver","airport","OurAirports"
7077,"Sierra Blanca Regional Airport","Ruidoso","United States","RUI","KSRR",33.462799072266,-105.53500366211,6814,"-7","A","America/Denver","airport","OurAirports"
7078,"Show Low Regional Airport","Show Low","United States","SOW","KSOW",34.265499115,-110.005996704,6415,"-7","A","America/Phoenix","airport","OurAirports"
7079,"McCall Municipal Airport","McCall","United States","MYL","KMYL",44.88970184,-116.10099790000001,5024,"-7","A","America/Denver","airport","OurAirports"
7080,"Lemhi County Airport","Salmon","United States","SMN","KSMN",45.1237983704,-113.880996704,4043,"-7","A","America/Denver","airport","OurAirports"
7081,"Mammoth Yosemite Airport","Mammoth Lakes","United States","MMH","KMMH",37.62409973,-118.83799740000002,7135,"-8","A","America/Los_Angeles","airport","OurAirports"
7120,"Inyokern Airport","Inyokern","United States","IYK","KIYK",35.65879822,-117.83000179999999,2457,"-8","A","America/Los_Angeles","airport","OurAirports"
7125,"Amarais Airport","Campinas","Brazil","CPQ","SDAM",-22.85919952392578,-47.10820007324219,2008,"-3","S","America/Sao_Paulo","airport","OurAirports"
7128,"Toowoomba Airport","Toowoomba","Australia","TWB","YTWB",-27.542801,151.916,2086,"10","N","Australia/Brisbane","airport","OurAirports"
7131,"Arkalyk North Airport","Arkalyk","Kazakhstan","AYK","UAUR",50.31859970092773,66.95279693603516,1266,"6","U","Asia/Qyzylorda","airport","OurAirports"
7134,"Nabern/Teck Airport","Kirchheim-Teck","Germany","\N","EDTN",48.61277771,9.477222442629998,1214,"1","E","Europe/Berlin","airport","OurAirports"
7221,"Zapala Airport","ZAPALA","Argentina","APZ","SAHZ",-38.975497999999995,-70.113602,3330,"-3","N","America/Argentina/Salta","airport","OurAirports"
7222,"Rincon De Los Sauces Airport","Rincon de los Sauces","Argentina","RDS","SAHS",-37.3905982971,-68.9041976929,1968,"-3","N","America/Argentina/Salta","airport","OurAirports"
7230,"Cabo F.A.A. H. R. BordÃ³n Airport","Ingeniero Jacobacci","Argentina","IGB","SAVJ",-41.3208999634,-69.5748977661,2925,"-3","N","America/Argentina/Salta","airport","OurAirports"
7235,"Tok Junction Airport","Tok","United States","TKJ","PFTO",63.32949829,-142.9539948,1639,"-9","A","America/Anchorage","airport","OurAirports"
7242,"Healy River Airport","Healy","United States","\N","PAHV",63.8661994934082,-148.968994140625,1263,"-9","A","America/Anchorage","airport","OurAirports"
7260,"Lac Brochet Airport","Lac Brochet","Canada","XLB","CZWH",58.617500305200004,-101.46900177,1211,"-6","A","America/Winnipeg","airport","OurAirports"
7262,"Brochet Airport","Brochet","Canada","YBT","CYBT",57.8894,-101.679001,1136,"-6","A","America/Winnipeg","airport","OurAirports"
7263,"Little Grand Rapids Airport","Little Grand Rapids","Canada","ZGR","CZGR",52.04560089111328,-95.4657974243164,1005,"-6","A","America/Winnipeg","airport","OurAirports"
7266,"Rainbow Lake Airport","Rainbow Lake","Canada","YOP","CYOP",58.49140167236328,-119.40799713134766,1759,"-7","A","America/Edmonton","airport","OurAirports"
7267,"Bonnyville Airport","Bonnyville","Canada","YBY","CYBF",54.304199,-110.744003,1836,"-7","A","America/Edmonton","airport","OurAirports"
7272,"Fort St James Airport","Fort St. James","Canada","\N","CYJM",54.39720153808594,-124.26300048828124,2364,"-8","A","America/Vancouver","airport","OurAirports"
